label,x,y,z
1,78.603,-57.457,15.948
9,-29.069,-39.027,39.608
6,31.092,-25.436,-10.26
1,57.284,-83.077,12.521
2,-79.654,36.474,-12.541
4,4.5082,-70.914,-24.359
4,1.9192,-66.302,-28.32
7,78.077,10.302,-30.898
9,-24.432,-37.963,8.352
6,17.356,60.929,-42.737
9,-27.678,-41.859,40.922
7,94.968,4.1912,-28.399
5,3.9875,102.68,29.713
8,13.558,32.414,-60.178
8,-6.717,61.125,-44.818
10,8.4048,78.203,15.041
7,94.228,-5.9712,-35.739
6,15.345,-22.384,36.589
4,-2.3149,-76.266,-40.241
8,-5.4813,76.342,-36.935
1,75.241,-57.962,16.509
1,64.345,-75.35,8.2447
9,-27.986,-44.593,37.666
4,12.72,-22.183,71.066
5,-3.8613,76.073,9.7983
9,-30.625,-29.618,5.9961
4,8.888,-76.043,-42.198
7,85.62,13.006,-25.64
7,88.643,16.49,-2.6658
2,-92.537,7.9018,28.358
6,12.979,-23.988,66.365
5,-3.6146,69.891,40.983
6,26.164,-23.621,-15.569
5,-14.423,52.732,18.945
5,18,49.469,46.396
3,-72.018,-34.586,-36.849
9,-48.464,-41.601,25.673
9,-43.171,-44.744,25.254
8,-20.087,46.489,-33.949
9,-33.704,-31.549,22.323
5,-2.4067,95.636,31.82
2,-98.418,6.4683,31.575
6,24.118,-27.464,-3.118
2,-87.525,23.692,8.3332
8,-7.5038,46.789,-45.749
9,-24.463,-34.617,6.7758
1,58.933,-65.57,0.39373
3,-82.787,-46.257,-34.212
8,-25.214,40.614,-39.627
4,3.3756,-54.207,-24.1
5,1.468,78.228,6.7625
1,53.886,-80.62,21.724
6,18.674,-24.274,60.852
6,19.751,-32.147,-4.4913
7,91.449,26.43,12.29
10,23.135,37.443,35.03
10,6.2023,47.575,14.799
2,-90.754,-5.8774,51.656
10,-9.884,53.849,16.42
9,-24.845,-28.581,29.386
10,17.574,52.248,6.6253
9,-30.893,-30.587,6.7985
3,-55.457,-33.086,-45.678
7,72.15,2.3693,-42.9
2,-84.445,48.296,-8.2315
8,-6.6047,73.904,-31.046
7,70.319,-8.0755,-36.471
1,49.149,-83.103,25.797
6,13.104,-19.226,57.645
9,-18.279,-5.5843,-15.988
8,12.414,29.505,-58.392
7,76.467,11.4,-7.925
7,77.959,-8.4404,-29.519
3,-77.749,-57.052,-40.659
1,79.452,-56.503,42.562
5,-8.8605,62.599,47.383
2,-81.597,50.41,-17.175
2,-90.299,38.25,13.255
4,6.2821,-47.125,-30.366
7,78.64,11.228,-13.969
9,16.088,32.699,-61.919
3,-48.538,-19.435,-62.987
5,-4.6098,83.494,6.0102
9,-11.908,-33.83,2.0194
2,-72.677,52.252,-24.916
8,-6.3818,75.676,-33.222
1,54.812,-80.446,32.704
9,-20.049,-30.604,10.803
5,-8.7222,83.613,27.335
9,-35.997,-33.409,3.9567
10,-1.7402,83.061,10.439
7,89.272,-5.5371,-18.196
1,52.2,-81.079,22.029
2,-94.843,-11.412,59.785
3,-49.659,-19.223,-58.86
1,85.021,-65.853,39.622
7,85.988,11.879,-24.009
8,-3.8601,43.805,-48.103
4,12.877,-46.917,-34.376
2,-92.163,-12.184,53.548
7,88.318,0.76495,-24.376
8,-4.0348,48.605,-52.271
7,78.968,-12.497,-35.211
2,-84.389,41.093,-14.778
4,15.86,-24.432,-28.821
7,87.47,-10.415,-38.016
5,-14.411,66.204,26.599
9,-26.467,-36.892,29.25
3,66.286,17.979,-26.737
8,8.998,65.108,-55.934
10,22.242,54.598,22.725
2,-90.937,39.538,-1.6995
1,85.137,-63.845,38.084
10,-12.094,50.642,7.1626
4,-22.336,-51.078,-32.87
4,-4.1548,-53.693,-25.062
3,-77.662,-33.04,-38.5
10,-1.6862,86.501,11.252
3,-57.191,-14.659,-54.16
5,-88.664,1.7735,19.916
10,85.664,9.3196,2.8029
4,-10.401,-58.976,-37.203
9,-49.767,-35.547,21.22
2,-87.576,23.353,22.42
9,-19.347,-33.091,10.232
7,86.579,0.12854,-21.077
10,-12.341,51.886,6.4774
6,23.18,-33.329,27.684
1,55.846,-75.293,38.991
5,4.3432,102.79,33.618
6,18.951,-36.134,47.867
1,46.812,-84.24,26.926
10,1.2565,98.032,12.794
3,-75.488,-28.967,-43.552
9,-34.469,-36.63,37.371
5,17.073,49.852,42.032
8,-7.5747,74.377,-38.112
4,-9.0169,-48.552,-33.178
9,-14.681,-19.902,0.42999
5,6.4789,55.77,56.079
9,-30.298,-54.445,25.786
10,21.011,59.956,6.2408
2,-82.381,44.704,-6.5803
10,23.688,38.12,38.426
4,-11.133,-43.245,-32.107
1,55.51,-85.633,22.83
4,6.439,-49.197,-24.317
3,-58.839,-8.1188,-51.621
4,-4.0286,-67.673,-39.75
2,-100.1,2.2891,29.005
2,-78.971,50.739,-19.452
6,22.887,-33.42,15.627
6,25.299,-39.78,21.257
2,-87.792,24.662,14.047
9,-40.452,-40.896,48.542
1,55.604,-79.138,8.4663
2,-82.576,36.013,0.76882
5,-26.179,59.399,22.702
7,80.356,18.305,1.0479
2,-83.009,28.007,4.637
9,-44.554,-40.482,29.472
4,-9.1229,-44.102,-29.558
1,66.623,-84.688,19.808
7,85.249,7.5304,-24.46
3,-48.603,-3.1304,-18.391
8,-1.2509,45.788,-57.486
9,-25.007,-24.773,26.596
10,8.2681,46.848,13.724
5,-11.456,74.886,26.462
1,58.146,-83.16,33.831
3,-57.232,-11.167,-47.034
5,-2.7733,96.042,25.402
1,66.179,-67.934,9.9692
3,-67.437,-59.476,-29.1
6,15.771,-18.778,56.362
2,-84.903,51.165,-4.6497
2,-87.467,8.0112,28.085
7,86.878,27.577,9.9492
6,13.089,-22.227,64.994
5,-6.9221,45.354,17.944
9,-28.949,-45.397,16.069
6,14.226,-28.042,3.0118
10,-4.9361,93.586,15.144
5,-0.91562,60.575,50.4
8,15.459,48.662,-64.221
10,15.564,37.363,22.588
8,-24.482,38.08,-36.815
4,-0.57267,-36.277,-51.3
7,79.912,-7.5366,-23.309
9,-17.885,-19.597,1.0453
7,72.694,-1.6221,-45.111
5,-9.5844,66.731,38.365
3,-34.935,-36.975,1.8989
6,17.2,-33.309,59.792
3,-75.741,-49.211,-36.935
9,-18.615,-36.615,3.0279
4,-9.8073,-66.247,-37.403
9,-2.9766,81.876,5.5435
7,82.152,0.060978,-18.829
10,0.018491,69.68,9.2275
9,-20.01,-43.48,5.2627
9,-19.662,-25.747,-2.2493
10,22.121,46.978,27.914
2,-87.741,44.886,-11.72
8,11.838,35.071,-51.588
5,10.384,85.653,40.447
10,1.0841,83.773,16.485
5,-3.5514,60.632,43.789
8,-20.766,39.957,-33.545
5,-10.939,54.944,16.466
3,-70.487,-40.581,-31.209
4,-16.903,-66.027,-37.468
2,-92.614,16.104,7.7122
4,57.317,-73.982,-6.0576
2,-93.915,-2.8689,57.414
8,18.141,43.883,-54.415
4,-16.881,-67.607,-28.304
10,9.3845,38.836,13.479
3,-76.21,-50.382,-40.651
8,-3.5616,57.365,-48.494
10,9.0975,29.995,38.068
8,-11.2,61.858,-38.802
5,-11.033,63.448,45.99
2,-75.533,53.362,-20.713
5,-20.065,59.885,18.605
3,-45.609,-21.256,-47.379
7,81.413,20.133,-18.395
7,78.714,12.422,-8.3563
10,-0.96142,84.26,7.4384
2,-100.66,-9.8326,48.728
2,-86.041,12.712,21.706
3,13.75,-22.833,74.135
6,24.061,-17.561,11.987
8,7.8379,28.205,-54.314
7,94.942,11.503,1.0161
3,15.63,35.575,55.349
2,-78.906,51.867,-17.153
3,-75.226,-54.135,-40.137
7,85.921,17.934,6.7596
1,63.913,-77.17,11.103
5,14.038,89.073,44.245
10,15.635,32.056,43.632
9,-33.701,-31.551,22.309
6,23.35,-37.352,45.394
8,-5.269,30.505,-46.873
10,2.7854,98.136,11.946
7,87.829,7.7696,-5.1718
7,81.63,1.9296,-39.292
3,-81.674,-44.49,-32.014
6,14.665,-18.439,-10.76
6,10.928,-24.81,68.385
8,-14.366,53.909,-33.869
1,79.456,-54.267,25.874
2,-84.203,42.009,-7.6563
10,1.5071,84.993,10.403
8,-5.2698,52.568,-38.314
6,14.412,-36.383,9.5311
7,85.597,23.365,15.849
8,15.569,39.64,-62.148
3,-49.867,-7.0196,-53.023
7,98.776,20.549,14.84
10,14.545,60.448,3.5757
5,-12.242,73.84,41.177
5,-0.62441,77.918,44.061
8,17.15,68.253,-42.24
2,-95.599,10.186,16.96
9,-35.535,-33.861,4.1914
9,-24.311,-36.84,30.34
3,-74.995,-50.177,-34.232
6,25.091,-29.092,36.506
5,-9.3277,69.843,43.133
5,17.204,59.521,53.511
10,12.548,47.131,15.313
3,-73.38,-57.287,-25.804
1,77.737,-72.991,31.134
4,8.008,-68.399,-40.57
3,-58.192,-0.65949,-25.656
5,4.9692,58.438,56.285
10,25.049,46.771,26.835
2,-89.643,27.4,-7.0396
8,0.14631,75.438,-46.655
9,-28.884,-33.736,7.5048
8,1.7387,44.242,-46.365
10,13.416,62.842,4.4701
7,77.138,-2.2657,-45.405
5,20.894,35.941,49.805
4,6.475,-60.798,-42.111
1,78.582,-56.469,44.416
10,-10.715,68.602,11.002
1,78.11,-60.659,6.8554
5,-7.0153,42.681,18.963
4,1.206,-34.856,-40.812
5,-6.0044,88.272,39.076
10,19.657,30.46,30.232
9,-22.617,-45.223,26.683
1,56.725,-67.912,-5.5882
8,-25.101,50.387,-35.705
5,19.927,59.434,53.405
4,4.8585,-30.089,-27.988
8,-2.4258,46.419,0.082111
8,13.931,50.61,-45.657
10,6.815,51.229,21.323
2,-92.911,2.1143,52.56
8,-1.3084,81.934,-35.87
3,-24.928,15.348,-45.938
4,10.536,-28.789,-32.927
8,-78.945,33.698,-11.394
4,2.7767,-49.026,-42.239
4,5.5075,-39.818,-43.888
1,74.544,-62.584,36.333
7,88.982,1.767,-25.477
7,74.321,8.5471,-28.424
3,-57.41,-7.1582,-52.812
3,-71.69,-41.023,-39.238
7,84.725,20.902,16.23
9,-34.111,-36.958,37.432
7,70.394,-7.2618,-40.547
1,57.096,-67.52,-7.2789
5,9.9001,55.192,50.315
6,17.608,-26.76,65.59
10,1.2991,67.363,8.4928
2,-85.601,42.337,7.7466
10,-5.7698,54.908,17.271
10,-2.6914,92.688,18.825
8,2.7015,74.885,-40.5
9,-48.337,-44.075,28.342
4,9.725,-49.481,-54.617
2,-78.834,41.422,-16.627
7,86.035,17.633,6.5502
4,-2.8788,-80.107,-41.145
4,-9.5701,-22.346,-25.249
9,-31.98,-30.539,12.699
10,-10.218,73.71,8.5188
4,5.623,-24.051,-37.257
7,82.551,3.5041,-38.926
3,-64.032,-5.188,-47.644
3,-79.078,-57.529,-21.658
3,-48.254,-21.15,-54.443
1,84.95,-59.971,34.207
9,-14.354,-28.998,-1.1004
7,95.544,-5.2961,-19.113
3,-60.489,-11.62,-57.514
5,-2.3423,76.734,47.285
8,15.507,39.617,-62.158
4,14.536,-62.119,-38.349
2,-93.46,9.7751,27.12
7,76.439,-5.9085,-38.63
8,6.622,68.143,-39.183
10,4.844,69.739,5.9512
6,18.594,-20.409,57.858
7,89.154,-4.5503,-37.218
5,1.9528,100.71,35.8
3,-57.348,-2.4084,-44.52
1,55.549,-85.632,22.846
6,15.857,-25.602,27.668
2,-90.045,9.2433,32.617
2,-85.016,47.864,-9.2041
2,-95.225,-13.184,54.754
5,7.4437,72.024,21.41
1,63.354,-71.587,37.465
5,9.8373,88.602,40.078
1,69.812,-62.858,8.8614
4,48.753,-75.514,3.6002
2,-96.596,7.7446,24.323
6,18.642,-16.667,54.035
8,-17.355,38.551,-37.007
1,66.31,-84.334,19.399
3,-59.008,-5.9534,-55.977
3,-73.762,-48.853,-33.522
4,-3.3709,-47.657,-22.19
4,-4.1398,-40.502,-44.46
2,-86.054,24.204,7.9837
4,12.196,-32.375,-31.876
7,83.852,12.017,-25.409
5,7.6834,42.232,59.227
4,-12.164,-53.846,-33.649
7,71.641,1.873,-10.93
7,79.834,4.7472,-36.201
2,-95.869,22.97,27.833
4,-3.1854,-44.946,-41.137
9,-39.73,-41.808,48.218
6,17.978,-12.861,1.7817
6,24.93,-27.199,39.142
7,85.217,-6.3574,-44.817
3,-50.77,-16.613,-45.53
7,78.086,10.299,-30.725
3,-56.782,-2.155,-44.719
6,24.579,-35.499,10.609
6,13.98,-9.1189,41.148
4,2.4716,-73.863,-36.974
3,-57.81,-11.063,-46.562
9,-39.757,-39.345,46.255
4,10.267,-44.238,-44.163
5,-11.342,75.718,27.168
6,26.418,-31.834,40.167
7,26.795,-17.206,5.398
4,8.8438,-47.549,-50.239
10,1.8175,84.755,8.3681
7,78.405,11.648,-14.812
9,-20.945,-18.965,5.8262
4,-5.7504,-50.387,-22.013
6,32.628,-22.934,2.1385
9,-32.26,-28.139,5.9066
5,-0.5933,37.294,52.721
6,4.6298,-34.187,45.625
5,1.3166,56.106,49.525
2,-83.45,39.91,-11.687
2,-93.589,-13.539,59.453
1,66.846,-71.543,23.284
4,5.485,-48.261,-30.186
9,-16.435,-18.213,1.4325
6,21.744,-18.407,21.034
9,-16.813,-31.87,10.667
1,59.316,-82.064,12.464
3,-62.293,-44.318,-41.924
9,-25.32,-38.026,23.679
1,58.905,-73.404,0.017787
2,-88.802,38.696,16.019
10,24.787,56.093,21.203
8,12.603,34.192,-54.317
6,25.193,-13.274,8.3294
5,-21.957,52.29,22.247
9,-20.564,-38.07,1.9759
7,86.501,-4.1095,-37.522
7,87.141,-4.3622,-27.563
7,93.779,14.048,-6.8951
8,2.5795,69.126,-39.423
9,-32.917,-42.616,35.536
9,-27.984,-35.567,17.021
9,34.651,-18.892,-19.177
3,-74.032,-45.536,-30.398
1,81.017,-47.781,18.247
8,17.572,36.52,-56.348
2,-90.451,4.5125,27.978
1,60.386,-71.913,-1.6276
8,1.8899,70.351,-43.836
5,-0.45467,79.416,32.229
3,-68.306,-52.069,-47.478
6,12.467,-7.2314,35.878
8,14.519,65.57,-43.198
6,12.888,-5.3925,40.205
4,6.3902,-21.367,-22.908
5,-23.816,58.502,20.332
2,-97.335,-9.7197,53.144
3,-70.749,-46.411,-29.519
2,-92.085,9.7,31.197
3,-74.284,-48.045,-36.481
9,-32.985,-41.718,38.159
10,11.563,68.865,-39.249
8,-9.2424,76.554,-29.962
4,3.4566,-45.761,-48.824
2,-99.365,7.2105,22.804
10,8.2317,102.76,12.82
8,7.6825,41.3,-44.41
4,2.2614,-42.596,-24.157
2,-81.181,49.73,-8.2177
10,-0.65195,62.251,7.9341
9,-44.377,-41.229,30.584
2,-91.421,30.059,-8.3963
9,-12.495,-39.642,14.313
4,22.91,-41.486,-27.48
2,-90.02,12.804,31.821
2,-79.877,41.159,-17.064
3,-76.936,-31.722,-36.676
5,-10.081,72.217,26.547
1,74.763,-56.523,41.166
10,-17.531,76.742,2.3281
1,74.333,-68.125,25.121
5,-89.199,2.3344,18.885
3,-61.472,-36.412,-37.474
10,1.1627,87.862,13.138
3,-57.678,6.7791,-38.689
4,4.5244,-31.501,-29.393
7,70.628,2.5827,-35.748
4,8.062,-66.457,-34.401
2,-101.98,13.185,29.115
1,69.136,-78.606,21.484
3,-47.306,-1.8115,-18.2
8,-0.33704,83.706,-27.781
6,15.648,-8.6531,31.421
2,-98.646,25.207,4.5448
9,-34.865,-33.805,11.606
4,-46.443,-37.972,29.81
8,-1.794,83.219,-33.589
5,8.2914,84.203,47.637
1,72.923,-59.248,3.5712
1,82.893,-61.15,32.944
10,-2.5639,59.893,4.4109
4,1.4931,-66.13,-36.509
3,-55.26,11.787,-26.394
8,-20.196,48.978,-34.431
6,30.422,-21.072,-4.4513
3,-74.021,-40.667,-30.615
6,19.683,-34.73,47.962
3,-76.377,-56.326,-22.526
2,-79.217,51.231,-15.832
4,19.666,-31.545,-26.661
5,19.738,35.52,49.885
9,-40.084,-43.439,23.423
7,73.283,7.2991,-44.773
2,-100.61,-7.6609,46.496
1,60.682,-74.946,35.943
2,-99.871,9.3794,24.894
9,-40.612,-42.503,30.493
10,9.7137,44.423,12.463
2,-80.262,52.901,-18.713
9,-31.915,-48.266,27.046
2,-91.999,-13.282,59.341
5,-23.57,59.574,24.181
4,0.88757,-31.009,-42.284
5,-5.123,99.861,32.669
1,71.679,-56.465,12.945
3,-77.8,-60.625,-29.24
3,-24.65,-28.195,29.818
3,-65.905,-30.016,-43.469
9,-26.121,-49.392,15.207
1,62.992,-68.501,-2.9773
9,-30.518,-54.829,19.449
4,9.9442,-43.71,-45.16
7,78.475,12.176,-7.4303
9,-26.077,-36.386,28.009
1,63.168,-64.007,54.411
10,-2.67,90.749,11.363
4,13.683,-63.066,-37.643
2,-83.577,25.04,16.634
5,2.8081,43.936,43.634
5,-0.60736,42.689,46.61
8,-19.092,46.581,-37.817
7,97.958,7.402,-15.752
3,-69.935,-41.582,-41.626
6,21.84,-42.006,10.291
6,23.826,-35.562,1.805
9,-38.656,-39.793,11.083
8,17.041,38.57,-43.432
3,-48.101,-23.088,-55.142
4,-6.4996,-71.108,-43.322
8,-22.955,34.29,-38.119
9,-25.982,-33.077,30.334
8,18.123,46.09,-47.519
5,10.413,72.075,-33.588
10,15.631,40.776,13.145
10,-10.884,59.026,7.6231
2,-81.957,46.872,-4.4563
4,-1.5219,-49.136,-17.478
3,-72.309,-35.269,-36.855
10,14.174,59.971,3.4517
1,76.718,-70.813,11.249
3,-54.793,-45.739,-50.806
5,-9.4754,67.87,35.776
10,3.5526,86.048,11.815
4,16.331,-49.703,-28.733
3,-47.279,-4.9226,-26.504
4,10.216,-74.44,-40.709
4,29.958,-42.434,-23.032
1,74.05,-55.536,13.112
2,-98.978,-7.9048,48.354
10,16.268,57.706,11.758
6,17.209,-33.558,56.264
8,0.12286,75.794,-27.382
5,-5.5291,88.205,39.037
3,-79.726,-54.319,-26.164
2,-90.56,-1.4945,50.932
1,77.002,-75.862,16.271
2,-90.249,47.959,-8.7716
4,6.217,-66.828,-32.748
6,16.025,-31.629,15.17
6,22.629,-26.268,-14.931
8,11.913,35.918,-54.009
6,19.295,-9.3733,22.328
2,-54.287,5.4282,-44.201
6,18.384,-21.761,51.01
1,69.972,-63.07,46.619
4,0.7222,-72.959,-34.925
3,-62.637,-36.676,-35.837
7,97.302,1.7105,-21.334
1,85.73,-56.683,37.215
7,88.162,23.125,6.6071
3,-56.113,-32.427,-45.269
2,-42.463,45.722,6.2505
1,62.085,-72.066,1.5791
2,-95.677,10.869,28.977
2,-86.178,37.458,11.857
2,-97.235,11.488,21.17
10,3.6801,38.533,12.882
3,-68.566,-8.8744,-42.776
10,0.69982,85.125,15.307
8,-4.4289,36.98,-51.818
7,87.264,23.961,6.3567
10,24.819,46.831,26.669
10,11.835,32.422,32.091
7,91.154,7.3981,-6.5686
3,-56.526,-5.3626,-43.665
3,-72.508,-62.916,-25.635
4,21.988,-37.648,-26.06
2,-85.332,30.992,10.998
10,9.1453,47.303,12.858
7,93.811,-3.3844,-35.179
1,53.211,-86.33,21.701
4,1.8138,-72.303,-36.438
3,-81.562,-43.629,-35.059
9,-39.952,-31.336,1.508
7,87.518,24.103,16.408
4,71.294,-54.162,5.5484
7,87.64,-6.6615,-42.736
7,91.242,25.527,-1.4872
6,14.051,-25.387,25.56
9,1.4987,-18.253,-18.214
8,4.054,38.078,-62.93
5,1.6953,77.662,32.369
1,64.374,-81.549,20.998
9,-29.836,-47.475,32.935
3,-67.969,-31.653,-49.136
5,-5.4952,96.423,32.16
3,-75.329,-56.412,-35.447
7,80.757,-2.7574,-21.871
8,3.5286,40.832,-49.948
8,9.6182,42.203,-47.658
8,-3.6485,58.877,-40.19
1,70.681,-61.783,8.711
10,6.6204,50.891,20.095
5,14.719,59.387,50.776
3,-52.785,-5.2459,-43.865
6,25.786,-32.012,-2.5319
4,-11.713,-44.09,-31.259
2,-91.487,12.398,10.962
3,-53.376,-8.7931,-46.101
1,76.322,-69.657,9.4336
2,-88.707,47.311,-5.883
3,-65.015,-54.936,-41.291
6,15.774,-23.207,56.229
10,1.9388,40.363,13.972
1,61.399,-68.948,45.146
1,63.409,-68.382,41.835
8,13.401,35.104,-57.281
7,78.41,6.6906,-16.884
2,-80.352,42.106,-16.956
7,84.341,-2.8992,-41.372
2,-74.598,53.79,-22.234
2,-85.653,34.421,-12.86
7,80.348,3.6624,-40.127
2,-88.813,4.3609,47.127
1,56.137,-79.581,35.678
2,-95.357,16.566,7.0352
1,85.912,-58.91,27.579
2,-77.45,47.04,-21.332
1,37.779,-85.586,30.729
1,77.425,-74.865,17.858
3,-80.877,-54.502,-28.13
5,-26.713,62.266,20.356
4,-5.5452,-40.3,-44.38
10,7.0594,95.085,11.768
4,-0.30849,-63.434,-24.55
2,-101.01,8.5955,30.772
8,0.092121,57.436,-43.797
7,78.452,12.435,-11.381
1,69.537,-73.967,32.659
5,14.037,59.107,50.17
3,-53.085,-12.535,-60.444
4,6.6242,-50.607,-46.897
4,15.454,-50.124,-29.244
8,-5.3047,73.18,-28.501
7,83.518,14.848,-18.008
1,55.721,-71.329,41.877
1,44.978,-86.497,27.081
3,-77.896,-52.547,-24.5
6,18.936,-23.271,57.393
9,35.111,-18.322,-19.541
3,-73.303,-42.318,-29.111
4,-12.54,-62.826,-35.486
1,50.432,-77.995,5.6594
7,74.118,2.517,-37.742
7,79.682,6.1572,-31.483
8,6.1136,40.507,-59.478
9,-43.96,-44.813,37.519
1,69.674,-62.004,39.342
10,0.76636,60.135,2.3333
5,-4.1914,79.67,44.315
3,-54.291,-3.3333,-48.038
1,52.373,-80.726,8.3646
8,13.419,37.109,-45.112
9,-46.962,-3.1768,-15.186
8,3.6731,42.474,-53.283
8,-7.1078,60.988,-44.52
4,4.8596,-70.912,-25.142
2,-84.777,40.352,-9.4177
4,-3.1057,-71.211,-38.714
3,-74.497,-53.128,-25.363
1,77.825,-66.705,3.9573
3,-76.841,-50.352,-41.443
3,-32.126,-25.016,6.0967
2,-87.757,39.075,12.322
10,-2.7213,86.023,12.827
5,-1.0622,48.743,56.668
2,-91.707,5.8688,45.803
2,-99.437,13.815,21.778
10,11.071,81.635,4.0735
4,-5.0745,-46.22,-47.473
10,10.932,80.865,5.921
3,-68.923,-9.5687,-43.925
8,14.542,37.137,-59.364
9,-13,-44.242,3.3727
7,77.406,11.724,-6.9285
10,-11.328,54.604,4.5135
7,72.337,3.2552,-39.667
1,76.12,-78.241,25.188
6,19.585,-23.473,57.646
2,-86.272,9.347,29.803
1,83.925,-53.822,43.122
1,84.199,-59.548,18.214
1,57.331,-74.907,1.0941
9,-18.793,-19.894,-11.061
5,-23.177,55.07,27.963
7,71.062,6.9114,-27.973
6,26.748,-13.542,15.645
7,96.198,0.58922,-37.035
3,-52.209,7.177,-22.794
8,-3.5447,31.037,-47.754
5,5.5819,56.788,50.876
2,-98.843,24.424,13.03
8,3.891,85.728,-32.675
10,-7.8089,44.974,9.2274
4,2.3851,-41.694,-38.191
7,83.655,17.058,-0.49641
4,17.503,-55.359,-36.754
1,76.155,-64.956,4.9451
6,18.771,-14.565,34.785
3,-77.576,-32.656,-37.563
4,7.2535,-38.79,-41.245
6,74.034,-7.4806,-21.471
3,-63.845,-34.157,-46.939
2,-81.383,40.832,-3.0621
9,-17.05,-24.426,3.8953
1,74.494,-78.628,10.176
3,-47.66,-20.389,-48.187
1,78.88,-64.139,21.029
9,-21.762,-48.464,14.647
4,19.478,-39.891,-34.343
9,-26.942,-37.941,34.747
5,0.068399,72.886,42.874
6,15.194,-38.709,11.976
2,-92.959,2.6443,52.25
2,-86.607,11.557,30.174
10,0.053043,41.07,19.02
2,-42.768,45.842,5.889
9,-43.9,-46.528,39.888
3,-48.836,-17.366,-54.01
9,-38.662,-46.997,18.22
8,13.29,39.093,-59.449
4,2.1718,-72.469,-36.728
10,10.619,81.132,10.127
3,-72.381,-44.258,-48.266
4,12.257,-64.197,-32.352
1,79.965,-68.116,32.476
9,29.788,-27.407,-26.054
2,-94.253,-12.177,57.496
2,-93.302,10.267,18.464
5,-25.555,58.993,22.247
5,-7.5076,46.607,35.29
1,74.791,-67.913,23.175
4,1.1171,-24.586,-37.666
6,13.041,-23.514,64.939
10,14.192,35.113,32.917
4,24.034,-42.421,-29.819
7,74.769,16.629,-14.497
1,72.159,-54.696,5.6926
2,-77.112,45.799,-25.767
9,-21.519,-21.151,1.847
1,70.499,-67.004,46.125
1,57,-75.417,40.328
6,15.89,-21.527,56.328
3,-70.857,-24.758,-43.16
2,-86.325,37.695,10.916
10,4.9494,50.388,18.684
7,83.131,-5.4411,-46.104
4,-9.2788,-52.173,-36.841
4,-0.35479,-36.81,-50.958
2,-85.601,6.3123,29.188
3,-74.245,-42.315,-33.535
8,0.87438,39.791,-54.753
9,-35.349,-52.315,20.597
8,6.7299,70.698,-50.338
3,-63.674,-58.523,-27.57
6,17.513,-16.02,40.667
2,-85.576,13.296,27.25
2,-89.595,27.23,-6.6241
7,101.72,8.3078,1.2603
9,-27.26,-37.138,25.843
7,99.387,21.417,13.152
8,0.65631,72.851,-36.765
2,-93.658,17.677,32.378
4,10.109,-27.406,-34.987
10,0.36639,38.649,17.293
9,-30.361,-42.086,19.569
1,85.144,-65.035,39.147
5,-22.292,62.132,22.381
6,24.64,-29.321,39.134
3,-61.366,-11.495,-58.012
2,-98.756,-6.8951,50.709
4,2.912,-53.653,-23.394
4,-7.6881,-43.707,-17.728
2,-83.876,31.103,8.9108
10,13.834,33.755,33.66
4,6.2424,-66.569,-32.207
7,93.198,1.1483,-3.3525
2,-101.06,24.831,13.502
5,-3.2419,76.204,49.864
1,80.589,-62.892,18.84
5,6.3486,43.68,49.722
3,-48.318,-3.486,-47.306
7,78.419,10.294,-14.822
7,89.529,25.638,-2.7916
4,6.7787,-64.745,-24.569
5,-5.1559,61.68,48.701
7,70.691,-0.057205,-44.159
6,13.379,-26.543,19.209
6,21.706,-23.219,52.571
1,64.862,-79.281,31.365
10,5.8797,63.553,0.97068
1,75.149,-53.432,17.338
4,-12.087,-31.04,-30.201
6,26.472,-27.907,45.138
6,13.287,-7.1059,41.411
9,46.712,-83.607,27.188
4,-1.8589,-54.131,-47.849
8,-18.706,49.619,-35.461
6,-2.3405,98.446,3.4073
1,53.521,-76.726,9.7936
5,-2.8366,64.532,41.84
4,0.65712,-39.455,-38.511
10,10.336,51.233,17.749
2,-86.39,7.3326,28.478
4,-1.1758,-46.72,-35.399
9,-15.251,-38.289,6.0261
3,-77.809,-53.856,-29.509
3,-59.138,-56.89,-51.199
4,9.3093,-62.238,-30.884
5,87.52,13.627,-24.798
8,5.1095,39.867,-62.153
10,3.5945,70.833,6.8997
1,56.692,-83.741,34.077
3,-82.457,-45.707,-34.464
10,-0.97054,-24.872,-22.756
8,-3.6378,59.823,-49.768
2,-81.982,50.161,-8.3598
8,3.9076,48.296,-54.684
8,7.7905,35.495,-61.692
5,1.0521,80.726,44.979
1,53.28,-79.402,32.531
10,3.7442,80.842,7.8731
7,68.519,-1.0232,-20.238
7,96.74,2.1883,-20.28
9,-37.855,-41.925,19.941
7,77.485,-2.3205,-44.944
9,-12.688,-18.692,-14.466
1,55.958,-71.121,41.624
8,8.2984,43.127,-63.033
1,82.009,-47.537,17.847
5,12.165,81.011,10.493
6,15.902,-31.757,18.352
7,92.475,-5.7422,-36.041
3,-48.207,-3.6823,-18.574
6,19.78,-17.567,23.637
9,9.3221,-24.038,68.661
6,19.847,-35.504,51.75
8,-11.319,51.171,-40.279
5,-9.4571,71.028,42.855
4,-10.714,-64.345,-37.46
8,-0.7217,64.639,-40.055
7,80.31,2.51,-39.196
8,0.36773,52.826,-51.041
10,7.4106,78.187,6.0524
1,67.627,-63.291,48.387
5,-7.9506,45.881,18.604
8,13.076,36.584,-49.405
3,-57.667,-49.424,-30.835
8,14.978,40.488,-58.538
6,27.125,-20,24.791
