label,x,y,z
8,45.656,-13.02,55.116
2,21.863,95.512,-9.3346
6,2.3262,-22.64,-50.969
5,-5.019,-31.481,56.399
8,36.729,-15.986,51.937
3,-15.16,34.555,-10.766
1,-97.642,11.692,-5.3034
5,-7.5788,-34.821,59.627
7,-31.791,26.222,-75.087
2,18.184,102.13,-5.0621
5,3.0072,-29.739,66.64
7,-46.924,45.065,-55.587
8,50.629,-29.082,53.725
3,-25.748,38.938,-1.6308
4,22.067,-36.887,-51.372
9,38.644,-27.307,-13.461
7,-28.244,14.448,-82.738
3,9.795,102.05,-10.02
8,52.8,-14.422,61.665
3,-16.678,16.615,-2.3503
3,-25.808,25.207,-0.97851
1,-94.43,-3.0219,4.0209
4,12.122,-68.923,-51.817
5,-23.065,30.807,65.288
3,-4.2169,22.325,-11.155
3,8.664,32.046,-11.554
3,10.067,23.677,-14.152
10,16.479,-4.8891,70.137
9,24.73,-59.789,0.34383
4,7.2542,-73.341,-51.677
5,10.539,-26.329,64.166
6,-17.927,-24.746,-47.239
5,1.3566,-4.9431,58.934
3,-25.622,33.064,-11.993
10,32.393,-16.406,-39.488
2,67.24,44.019,-18.608
9,21.996,-58.11,-11.871
1,-89.541,2.0075,8.0736
4,30.965,42.349,-12.891
8,41.215,-11.051,55.982
7,-32.701,17.092,-80.726
2,44.77,63.973,-11.401
10,15.014,-32.186,64.519
6,-28.194,-63.447,-24.746
3,9.4306,45.015,-9.9161
6,-32.493,-52.924,-12.519
9,38.392,-44.781,1.5527
9,20.195,-57.612,4.8627
5,-6.2786,2.4729,56.388
5,-9.4574,-16.049,73.336
3,11.448,3.9649,-12.67
1,-85.003,5.3329,-19.629
8,51.388,6.5723,44.057
2,24.491,94.657,-8.207
4,14.714,-60.36,-60.969
4,22.742,-43.811,-53.076
9,27.839,-48.069,-11.925
1,-78.12,-8.0897,-14.336
9,27.246,-48.779,-12.677
3,-0.19261,26.906,-19.012
3,9.3269,31.899,-12.709
5,-11.613,19.859,61.934
8,59.92,13.376,66.808
2,33.127,88.225,-8.8309
2,20.152,94.528,-10.269
10,17.601,-30.22,60.499
6,-30.058,8.4281,-85.938
3,8.2807,21.096,-31.45
10,25.149,-16.909,54.905
9,27.226,-48.48,-11.469
2,35.705,95.344,-11.422
1,-87.36,2.1793,7.4268
7,-48.024,45.682,-62.827
9,-18.638,24.808,-75.033
10,14.459,29.145,66.132
1,-97.831,-7.854,0.52613
6,-27.832,-49.239,-16.032
6,-18.361,-37.449,-25.04
5,-8.3263,25.08,67.232
1,-89.405,-2.6222,-18.532
7,-23.272,22.151,-77.382
10,15.241,13.563,59.145
9,29.256,-51.307,-26.952
2,26.091,93.732,-10.302
4,12.262,-43.573,-51.541
3,-28.711,27.284,-2.7357
6,-31.664,-63.578,-6.7606
6,-13.132,-25.295,-52.284
3,2.0102,22.378,-18.483
8,55.596,-22.469,73.75
8,47.736,-24.867,73.238
8,48.939,-35.61,42.156
4,21.386,-40.861,-59.615
1,-83.205,7.722,-20.235
7,-56.91,48.229,-51.257
10,14.235,4.7669,65.619
2,67.82,44.292,-20.576
2,59.364,55.456,-17.014
9,19.228,-57.667,4.2063
5,-19.478,25.066,67.84
9,28.562,-27.1,-28.124
8,55.196,18.431,58.028
2,57.539,58.148,-18.296
3,-18.351,34.524,-6.4403
1,-85.403,6.2301,-17.513
6,-20.767,-37.303,-13.215
8,2.5159,26.654,68.525
5,-14.362,21.248,68.813
1,-97.147,-9.6666,-3.0372
10,18.56,-20.341,71.945
5,-29.295,30.326,57.938
4,11.697,-45.441,-43.038
2,51.004,77.866,-8.5342
7,-57.01,52.956,-49.555
6,-10.961,-46.678,-43.854
8,45.988,-11.469,55.389
2,29.17,88.813,-14.858
4,21.141,-59.632,-52.496
2,53.47,55.368,-14.628
9,34.393,-60.433,0.72065
4,17.675,-39.66,-64.289
3,-16.79,26.111,-13.003
1,-98.183,-6.129,-11.417
8,43.934,77.919,-7.5499
5,-19.643,25.748,70.911
6,-7.665,-23.97,-55.877
9,37.402,-47.292,3.3512
8,53.887,9.1469,59.227
7,-36.07,26.204,-75.017
2,49.18,75.917,-13.015
6,-36.296,-66.848,-3.1093
10,0.54231,24.599,76.631
6,-23.128,-45.248,-15.582
10,6.4276,32.683,64.545
10,14.749,-11.59,60.574
9,26.103,-41.984,-14.986
2,61.985,51.467,-21.891
1,-97.747,0.34627,-1.5418
5,56.689,-27.685,72.505
1,-77.391,-9.0486,-19.44
5,-18.584,32.168,66.601
10,-11.78,43.35,57.122
3,-81.906,14.675,-12.48
4,12.321,-23.987,-58.018
5,-3.8655,3.0783,56.394
9,20.758,-62.992,2.0598
8,47.8,-24.734,72.66
5,-8.4667,-11.229,55.228
4,24.482,-33.725,-55.196
9,-32.258,-59.385,-13.326
8,58.748,-16.114,59.459
8,9.9703,16.346,83.05
10,8.9788,23.515,71.521
5,-26.278,22.625,62.933
8,47.19,-38.824,57.424
5,-4.3396,25.443,58.42
9,34.398,-56.491,-9.1206
4,5.3799,-21.493,-42.724
8,52.676,-2.8438,48.923
10,19.403,10.868,58.848
5,-7.8451,-17.436,60.254
5,-9.886,13.369,60.778
2,62.99,52.823,-14.455
4,8.3688,-45.396,-52.986
2,41.495,88.464,-4.7997
4,12.287,-54.034,-65.396
4,14.256,-42.708,-50.889
4,19.741,-20.491,-62.562
8,57.249,-1.2807,61.591
6,0.29627,-28.311,-60.383
5,-27.801,19.261,58.564
8,59.08,-2.6798,59.337
2,53.812,52.049,-16.651
7,-49.846,43.474,-55.069
4,11.263,-31.974,-36.364
10,2.6267,33.736,69.721
6,-21.007,-49.703,-18.227
10,12.478,-3.8551,76.209
2,52.098,72.418,-9.7155
7,-48.024,23.538,-77.27
9,23.906,-48.892,-19.378
2,32.023,85.952,-5.6027
3,-24.258,22.988,1.6321
5,-19.538,24.762,67.624
9,30.299,-59.632,12.734
5,2.2384,4.8677,60.684
3,-16.267,16.794,-1.4467
6,-32.616,-60.809,-11.227
6,-20.268,-41.534,-26.585
4,14.373,-31.83,-74.082
1,-97.685,-10.23,-2.4122
7,-23.356,22.409,-77.269
5,-13.433,27.808,68.69
4,25.57,-39.841,-61.158
1,-81.79,0.44508,-29.464
4,21.343,-54.786,-43.747
3,-23.253,30.152,-13.112
2,31.915,83.795,-16.248
8,48.634,-30.376,40.87
4,16.273,-24.086,-53.625
1,-86.157,-2.9095,-19.428
4,15.731,-56.849,-58.748
8,33.273,-13.933,55.11
2,18.381,101.49,-3.0388
9,23.514,-7.2916,-37.229
3,-26.171,26.98,-1.9789
4,26.103,-60.351,-60.262
2,66.25,50.964,-20.268
8,55.695,11.631,52.128
1,-92.064,-16.356,2.9051
10,24.725,-32.467,58.85
2,51.389,65.478,-22.22
3,-29.504,34.617,-13.85
7,-44.653,29.09,-72.799
2,19.08,97.692,-1.2499
5,-9.5137,25.068,69.49
7,-53.401,53.868,-59.186
9,34.36,-51.182,17.855
8,64.344,-4.2398,72.323
8,60.481,-15.449,62.171
4,23.07,-27.654,-53.889
3,-26.726,33.126,-12.307
5,2.1843,17.622,54.862
3,41.616,62.598,-23.422
9,32.313,-36.536,-6.9033
7,-37.749,31.978,-73.514
8,33.878,-15.704,54.887
8,41.631,-25.474,63.988
5,-6.4546,-12.019,65.249
3,-16.134,38.184,-5.0383
7,-43.409,30.644,-63.123
10,10.722,15.479,66.205
8,53.647,-19.415,65.12
8,64.84,-2.6985,63.227
7,-48.147,45.36,-52.794
6,-19.426,-30.283,-29.9
8,61.112,3.9197,63.038
5,-15.445,-12.122,73.041
9,18.003,-62.107,-2.1996
1,-90.734,21.055,3.3099
10,9.5269,2.3845,81.703
1,-91.225,-5.9151,8.7943
6,-20.685,-50.349,-9.4981
4,19.343,-34.291,-62.648
2,17.989,96.988,-7.7592
8,54.476,-22.293,71.228
6,25.009,-9.4359,-37.109
8,38.791,-15.543,48.53
6,-16.622,-48.245,-23.736
8,-5.4066,-45.838,41.639
6,-5.0936,-24.318,-54.335
10,9.9104,33.599,65.909
10,13.077,-24.778,70.501
5,-26.492,24.562,61.957
8,50.165,-26.976,60.176
5,-18.399,30.52,67.274
8,62.18,14.454,62.836
4,12.906,-67.545,-56.368
10,-7.5151,32.219,50.791
3,-0.21902,26.017,-19.122
1,-90.584,5.7831,-5.703
8,39.662,-31.199,54.8
9,32.11,-56.454,3.1846
9,31.299,-43.234,-12.646
4,20.936,-35.354,-52.251
8,64.337,7.1718,69.633
6,-29.819,-66.344,-19.158
5,-5.7845,-3.4826,62.833
8,55.334,-11.789,71.495
10,26.233,-27.06,58.455
1,-102.37,-1.0137,-5.9622
7,-39.329,16.385,-81.188
3,-19.691,34.936,-14.493
10,17.249,-12.126,61.429
3,12.192,45.05,-14.411
9,24.047,-62.493,-0.031654
10,28.109,-32.545,58.153
7,-43.504,32.081,-57.9
7,-55.683,53.367,-50.756
10,2.7211,-28.923,55.174
7,-44.632,34.119,-67.97
6,-27.134,-42.58,-15.089
4,7.4604,-48.729,-57.527
7,-47.982,26.424,-78.928
4,18.115,-19.308,-59.855
4,34.442,-50.376,-51.016
4,12.518,-60.21,-64.338
5,-2.0237,-21.598,62.227
5,-6.4257,0.59504,64.381
9,33.54,-49.819,-8.7965
2,64.498,49.857,-22.642
4,11.807,-44.946,-51.881
10,15.333,-2.6278,61.173
5,3.713,-30.966,66.615
3,-13.799,27.029,-0.31132
6,-5.9813,-35.021,-54.728
9,19.139,-60.776,-0.1404
1,-95.535,10.1,-0.39845
5,-23.624,30.014,64.496
1,-80.728,-0.99019,-23.85
6,-30.43,-46.188,-16.052
6,-7.505,-23.898,-55.713
8,56.522,-22.86,65.216
3,-17.305,26.681,-12.121
6,-33.035,-67.266,-12.508
5,-2.0326,-28.218,51.374
9,42.834,-29.626,-9.9614
7,-51.075,14.89,-67.205
4,11.335,-52.558,16.265
4,5.6246,-50.494,-60.241
3,-16.99,22.73,-8.3862
10,19.731,-15.742,57.263
3,2.3731,28.576,-5.3053
2,31.297,87.475,-8.0085
4,13.255,-59.545,-43.709
8,55.926,15.659,65.863
7,-58.089,34.424,-63.883
7,-47.058,29.35,-74.549
1,-92.139,14.618,-4.989
4,8.9803,-65.621,-44.197
9,37.093,-48.185,2.5304
3,-30.298,24.47,-3.781
6,-27.048,-55.431,-26.5
3,-25.237,23.239,-1.282
2,25.777,94,-4.0582
4,12.667,-69.018,-58.574
8,56.746,-3.0271,62.623
10,18.214,-3.2727,64.338
9,31.17,-57.042,5.8618
1,-96.592,6.9626,13.17
4,24.231,-35.552,-50.527
3,-2.0153,37.787,-4.4568
3,6.1256,17.321,-23.17
10,12.026,11.802,73.08
6,3.9217,-13.791,-59.59
8,36.726,-7.6732,56.481
9,42.68,-39.916,-13.026
2,53.424,57.455,-15.455
9,-1.3596,-23.749,-58.836
2,63.85,43.104,-19.55
8,60.645,-15.13,61.616
8,56.125,-0.87803,57.823
7,-51.075,33.089,-71.474
2,37.267,69.837,-16.328
5,-5.8629,31.001,67.723
5,-23.849,7.7379,68.561
6,-19.537,-32.637,-26.041
9,34.142,-39.901,-2.2957
7,-58.919,35.332,-69.572
8,54.113,14.93,63.081
10,0.30521,-36.126,-36.286
10,-21.69,8.2298,74.515
1,-40.888,-7.6784,22.428
6,-28.546,-62.244,-15.041
3,-13.287,21.07,-9.9719
5,-23.701,8.5073,70.924
7,-27.37,15.988,-73.07
2,58.381,57.197,-18.111
6,-13.364,-49.202,-42.479
4,14.101,-64.438,-58.369
9,29.431,-42.077,-11.387
2,26.187,97.293,-11.459
2,54.915,67.4,-2.1227
10,18.081,-2.5495,62.946
2,51.336,63.455,-11.288
2,52.652,73.437,-8.502
2,19.595,96.363,-3.0112
1,-101.39,5.8597,12.572
5,-3.9103,-15.791,53.69
7,-51.675,41.199,-56.074
8,55.141,-5.5825,52.491
8,42.729,82.585,-17.176
7,-35.183,20.149,-85.038
5,-13.715,37.515,66.143
7,-36.739,12.167,-85.535
10,13.108,30.389,71.332
5,3.2376,5.1743,60.6
3,4.8125,33.197,-16.79
8,57.016,-25.236,59.358
3,4.4959,19.947,-1.9948
3,19.959,-41.659,-70.993
5,-2.9596,-2.9684,56.823
6,-16.818,-30.586,-37.518
6,-6.0075,-37.314,-48.659
2,65.425,56.078,-21.822
2,19.628,99.113,-10.53
3,6.6879,15.005,-16.322
8,48.766,-8.5877,53.545
4,15.779,-50.491,-62.458
8,57.618,-19.69,60.463
10,12.172,13.725,67.365
4,7.5822,-28.535,-63.296
1,-77.209,-19.282,-10.476
6,-9.5441,-24.407,-53.659
8,46.007,-27.304,46.188
3,-12.224,28.439,-7.7595
5,-4.5452,-35.668,59.447
3,-16.1,23.613,-4.1125
10,15.224,-31.312,64.555
5,-0.60249,-5.4473,56.184
6,14.338,-26.348,-68.823
3,-18.098,30.233,-7.6474
1,-86.609,-10.36,-13.995
1,-99.371,-2.0761,-3.9255
8,56.709,24.352,60.547
8,52.913,-2.1326,50.626
2,51.934,64.42,-10.096
9,32.935,-33.529,-9.3539
7,-59.179,48.222,-50.97
7,-39.309,34.739,-72.397
10,17.134,-6.6093,66.206
1,-97.367,13.018,-2.8363
4,15.531,-36.956,-49.182
5,-10.52,-9.5947,57.074
6,-32.919,17.939,-57.981
1,-79.913,-6.4798,-16.9
7,-48.883,40.818,-68.84
1,-82.271,-23.25,-3.9811
6,3.9229,-20.36,-45.332
7,-31.471,34.673,-64.901
5,-1.6428,-1.7745,62.232
6,-15.61,-29.463,-34.887
2,30.71,90.041,-7.7427
7,-55.038,24.729,-75.57
4,20.751,-9.8397,-58.832
2,65.818,60.876,-13.945
4,6.6946,-48.621,-59.787
3,6.4929,24.784,-2.5318
3,-0.34581,40.717,-11.566
7,-34.759,18.727,-73.725
5,-11.737,9.8856,70.877
4,25.545,-25.909,29.593
2,2.6786,-74.188,-42.629
9,26.676,-61.473,-2.2989
10,11.859,23.441,59.75
3,-17.216,27.248,-10.869
6,-20.292,-52.242,-21.091
8,54.446,1.0827,46.917
10,7.2828,33.671,64.058
9,19.035,-66.764,8.3599
4,25.025,-69.044,-49.829
2,28.165,100.84,-15.932
8,58.253,-15.999,64.715
2,61.945,50.61,-18.249
2,51.74,77.649,-9.3206
4,3.1101,-8.0214,-57.609
9,26.397,-43.537,-14.059
6,-28.374,-57.893,-26.587
6,26.405,-69.057,-49.594
9,-2.1578,-23.222,-58.869
6,-30.676,-60.358,-19.32
1,-38.026,27.934,-14.072
8,59.55,0.12776,68
6,-27.398,-63.057,-26.254
5,-9.1218,13.19,67.576
3,18.047,16.669,-13.251
3,2.7949,16.086,-21.714
5,-6.8269,-35.026,59.27
3,2.7889,21.132,-2.4535
1,-90.913,-8.0248,9.4555
2,45.823,65.493,-10.291
3,-27.461,38.871,-2.1032
2,58.369,54.049,-18.541
6,-4.7082,-25.232,-52.865
8,50.708,-7.4388,55.182
8,56.455,9.7443,61.45
8,26.279,92.178,-2.7376
7,-41.832,30.812,-64.18
9,33.459,-45.293,9.6497
8,37.348,-9.1397,55.999
2,55.135,47.855,-18.689
10,17.101,-25.888,63.782
1,-79.224,-7.6551,-14.61
7,-40.665,19.243,-86.754
2,57.746,52.214,-17.726
3,-25.943,30.55,7.6199
10,18.504,-21.736,59.85
2,62.691,54.814,-16.822
5,-3.346,-28.895,50.738
10,6.0961,17.113,59.939
4,14.588,-59.178,-55.593
6,1.1073,-40.726,-38.679
6,10.371,-44.311,-43.286
7,-33.566,16.792,-79.27
4,28.39,-26.76,31.113
9,24.915,-46.584,-7.5909
9,7.1545,-11.242,-50.498
8,54.811,-30.198,62.41
3,-25.72,26.094,-6.9195
8,65.148,-0.4631,65.378
2,18.185,101.46,-6.4183
5,-8.7273,4.4191,69.67
6,-25.387,-37.405,-13.397
7,-34.785,21.266,-78.138
4,36.194,-67.189,-8.1059
8,57.386,11.161,56.77
9,27.02,-22.661,-34.52
1,-90.922,-6.9849,-18.419
2,47.48,66.121,-10.707
9,22.887,-59.905,-11.407
4,25.462,-59.124,-53.121
4,18.228,-41.871,-54.915
10,12.929,-2.8785,72.082
8,53.693,-28.061,60.463
10,8.8779,13.744,70.127
3,38.856,67.908,-19.728
1,-79.441,-15.761,-16.324
4,8.371,-29.644,-62.512
5,-17.794,37.26,65.502
6,-19.948,-28.946,-35.83
10,26.364,-9.5432,62.862
5,-4.0879,-2.349,56.684
4,16.487,-41.48,-65.066
10,8.3747,15.363,79.279
3,11.563,30.227,-12.005
7,-28.77,16.52,-85.35
10,1.4318,-4.633,59.632
7,-55.987,38.73,-68.28
3,6.0985,29.449,-5.3827
6,31.217,24.666,24.522
10,23.066,-5.9378,55.968
9,48.543,-42.143,-8.4308
4,38.044,-11.047,45.298
3,5.2607,33.023,-16.191
10,6.5279,20.316,75.113
5,1.2986,7.3099,57.223
3,-17.125,26.957,-5.7034
1,-85.403,-16.537,6.898
6,-24.122,-40.462,-20.973
2,32.534,80.365,-14.763
1,-88.816,-6.7866,-16.574
6,25.176,-9.3499,-36.988
3,14.697,47.335,-21.118
4,8.1785,-48.482,-52.215
7,-54.32,35.15,-66.924
9,47.415,-36.299,-28.583
4,25.031,-32.972,-59.748
10,17.113,-5.3605,58.378
10,18.909,0.2772,57.371
2,28.381,96.187,-16.215
8,52.906,-9.3215,53.038
6,-25.145,-43.063,-14.83
9,35.902,-33.188,-12.439
6,-28.546,-56.253,-18.665
7,-37.853,34.785,-74.165
8,35.699,-19.097,53.717
4,13.647,-56.128,-58.976
3,-31.415,21.793,3.4612
1,-86.101,-13.003,-7.2117
5,-9.412,18.216,61.342
7,-35.072,35.623,-64.877
3,17.733,19.701,-14.772
5,-24.092,24.801,62.792
3,-15.344,34.398,-7.7518
10,11.721,3.7188,69.439
7,-33.154,17.754,-59.501
9,36.727,-48.539,-26.182
9,38.738,-36.852,-29.613
2,36.415,86.021,-13.131
4,21.069,-40.194,-51.628
9,16.366,-67.076,13.145
3,7.8535,27.701,-5.6013
10,52.865,28.551,60.966
6,-28.627,-55.947,-18.281
2,55.932,51.975,-20.332
8,44.993,-29.73,51.99
7,-26.626,17.355,-80.845
6,-33.005,-69.288,-12.418
3,27.511,43.72,-13.759
1,-94.44,-1.4566,11.598
3,-15.785,36.352,-6.7846
4,14.514,-58.659,-61.281
7,-39.77,35.098,-62.826
10,-2.0662,32.3,61.02
2,51.814,57.689,-14.584
8,57.819,-1.557,68.195
9,24.635,-40.228,-16.148
5,-8.807,16.833,65.514
2,33.815,84.235,-17.291
8,55.528,10.845,54.585
5,-13.929,34.414,60.347
2,50.597,72.226,-11.462
9,34.548,-42.559,-28.653
7,-34.155,15.536,-60.026
1,-88.212,-4.2542,-22.08
9,29.47,-57.686,-8.9999
1,-98.668,9.6622,-1.1548
1,-85.321,-17.127,5.8968
10,6.8004,15.314,70.541
7,-35.799,22.116,-69.864
4,20.617,-28.298,-55.064
5,-20.273,23.859,64.225
8,60.467,18.478,59.909
1,-96.956,1.1602,-2.2986
7,-39.751,15.14,-86.735
7,-47.028,44.543,-64.312
5,3.7418,17.587,55.875
6,-7.779,-40.064,-39.184
4,13.393,-22.133,-53.977
2,20.054,99.385,-5.4389
4,31.912,-10.98,-33.903
9,25.975,-19.053,-36.455
3,5.1765,29.668,-5.4272
4,34.826,41.947,-12.626
4,17.124,-11.308,-58.845
1,-98.963,7.9683,-1.3309
5,-21.771,23.435,67.728
8,46.94,-15.768,57.092
9,27.08,-41.715,-15.138
7,-41.36,32.787,-63.871
4,21.523,-57.164,-42.988
3,-15.547,28.07,-6.8753
7,-47.126,46.661,-54.152
9,29.713,-21.74,-25.395
9,27.41,-48.723,-5.4554
1,-81.486,-21.484,-7.8083
5,0.26451,8.3275,55.828
2,54.818,51.283,-17.562
3,26.109,42.195,-13.285
9,20.181,-63.948,3.6315
10,6.315,0.54636,70.267
2,30.516,100.24,-12.07
6,-29.51,-61.128,-8.8699
3,-30.17,24.463,-3.4266
4,16.194,-40.15,-58.56
8,18.367,22.85,73.868
9,35.441,-63.59,-2.1239
7,-30.017,22.204,-74.541
10,11.681,-4.6485,73.108
7,-56.379,48.768,-47.947
2,38.395,85.568,-12.288
6,-7.9727,-38.98,-46.939
7,-37.541,34.014,-70.778
6,-6.8422,-34.552,-54.042
4,22.89,-30.064,-69.057
4,6.5346,-45.715,-52.35
2,29.638,89.622,-7.7971
8,60.535,16.792,58.915
5,-3.8913,32.034,68.692
4,24.519,-51.168,-56.124
8,61.371,1.8172,63.773
3,-21.128,21.381,-0.75089
9,30.235,-61.901,0.73501
8,52.074,-30.047,56.627
9,24.741,-25.308,-35.254
4,11.741,-30.626,-34.115
10,19.407,-29.6,61.177
10,18.609,15.838,58.397
10,14.381,29.49,66.053
6,0.48214,-29.836,-48.384
7,-63.708,49.04,-54.504
10,15.138,-3.4478,60.295
6,-15.756,-61.431,-20.897
7,12.1,-72.336,-59.504
6,-9.1829,-40.46,-40.182
9,28.204,-22.795,-26.895
9,25.331,-21.659,-38.829
2,52.209,56.308,-16.954
2,58.359,71.95,-14.847
3,5.9902,41.052,-13.007
8,61.09,19.676,64.699
2,52.083,76.838,-15.808
10,9.8015,25.181,69.611
7,-30.491,17.597,-88.505
2,40.361,97.189,-7.2132
9,23.716,-39.493,-56.698
9,31.723,-53.823,-5.137
10,8.8297,14.765,76.327
6,-0.93365,-18.09,-54.883
6,-38.867,20.075,-65.369
2,56.195,51.371,-17.408
5,0.17148,-23.126,50.235
6,-20.856,-46.608,-20.743
2,53.704,50.15,-17.464
5,2.3017,-33.489,66.787
6,-4.8487,-37.021,-49.088
2,42.446,71.979,-18.323
6,-19.971,-57.755,-19.69
1,-90.771,-0.21255,10.676
3,11.423,47.631,-16.594
6,5.2298,-18.853,-42.437
4,16.782,-51.576,-61.601
6,-8.3722,-26.603,-54.514
4,10.392,-23.24,-58.201
2,58.813,69.603,-18.173
9,25.58,-61.441,3.5475
7,-48.324,44.981,-67.47
7,-54.628,50.693,-57.199
7,-39.732,20.96,-66.877
8,54.532,-11.766,72.144
9,36.342,-41.036,-26.39
5,-9.916,-15.714,73.813
2,48.478,68.682,-12.765
4,21.515,-67.637,-51.819
8,58.212,-20.804,68.504
2,35.334,89.405,-10.554
4,19.904,-57.624,-54.743
10,22.355,-6.6938,56.826
8,48.663,-30.808,40.847
3,-0.82622,26.27,-21.181
10,23.514,-33.856,59.287
1,-95.129,12.904,6.3169
4,15.337,-69.317,-53.818
4,12.816,-68.286,-59.387
4,12.238,-23.522,-65.838
2,43.039,75.081,-15.945
4,18.967,-19.178,-60.983
6,-27.638,-63.395,-23.432
10,12.725,-5.9065,58.665
2,19.178,103.37,-8.8683
4,36.179,-46.226,-54.962
3,-24.445,26.799,2.6933
3,-19.894,15.467,7.221
2,27.935,89.055,-6.9477
1,-93.355,9.05,-1.8308
5,-5.7023,-27.895,67.956
3,-25.194,28.609,-2.4111
9,23.738,-24.033,-37.604
10,16.304,4.8728,63.437
9,-18.57,24.832,-74.646
10,9.9556,23.842,72.629
6,-22.501,-45.842,-21.102
2,66.478,58.773,-19.248
9,31.742,-13.9,-35.371
6,-27.224,-64.458,-26.822
9,36.938,-32.871,-12.469
4,7.9373,-29.533,-61.345
6,-30.019,-55.775,-13.344
1,-92.556,-18.15,3.1113
10,12.562,-4.9452,75.743
7,-63.241,49.219,-53.935
2,32.149,99.338,-5.0018
7,-37.222,20.911,-79.637
4,23.226,-36.146,-52.612
10,11.731,12.036,72.808
2,47.345,65.048,-9.8074
3,8.8757,20.727,-28.486
3,-22.954,15.199,8.7224
7,-23.952,21.139,-77.613
8,62.804,-1.6775,60.356
6,-31.371,-60.454,-33.31
6,-47.721,43.938,-51.792
7,-52.813,24.915,-76.838
10,16.738,-12.632,62.744
7,-27.131,16.69,-74.789
6,-46.406,11.036,-63.686
9,7.0673,-11.236,-50.547
10,12.183,1.247,75.464
4,10.581,-67.767,-53.865
10,27.992,-26.26,57.514
5,-10.93,-14.563,74.45
6,-6.7282,-30.758,-52.189
7,-46.286,45.103,-64.557
7,-57.171,47.227,-50.678
10,2.9394,28.314,69.849
1,-91.258,14.928,-5.5619
3,-29.475,35.159,-13.575
9,26.345,-26.312,-32.338
6,-16.973,-34.315,-31.34
5,6.2702,2.715,46.036
4,18.002,-52.973,-42.991
8,53.705,-27.578,60.697
7,-48.986,46.163,-57.922
7,-27.789,22.875,-76.835
2,11.513,103.72,-6.8424
5,6.0594,-5.6322,68.329
5,-21.77,28.841,63.327
4,6.212,-74.235,-51.466
5,-8.3496,-4.3394,59.431
4,28.034,-44.946,-53.174
10,21.26,-13.595,59.909
4,19.101,-37.556,-63.456
7,-25.765,24.509,-77.06
5,2.0759,-3.4371,56.24
7,-36.686,20.369,-73.196
9,23.916,-61.02,-0.23324
5,-16.318,36.133,61.75
9,36.885,-35.279,-20.289
2,14.027,97.139,-5.0313
9,34.152,-30.762,-12.685
1,-91.626,-1.6287,11.635
5,-6.4579,-11.721,59.594
1,-87.854,-15.777,-0.84007
8,47.571,-31.054,62.228
2,43.269,66.285,-11.619
2,65.579,40.62,-19.024
2,42.459,73.38,-15.589
7,-33.866,16.099,-78.795
2,63.335,50.764,-22.914
3,-31.667,21.246,0.73614
8,48.284,-1.8103,53.123
5,-6.368,-12.659,65.107
9,29.747,-40.719,-13.397
1,-94.94,11.81,8.8892
5,-5.4053,-33.375,58.487
6,2.9485,-34.746,-35.666
6,-15.97,-61.443,-20.868
8,-7.5315,-44.129,40.487
2,31.724,87.981,-16.713
3,11.403,4.0701,-12.723
1,-79.322,-14.938,1.1701
10,14.812,22.225,63.667
8,61.143,16.866,61.462
8,62.675,0.81412,66.688
2,65.527,46.215,-17.391
4,14.838,-66.823,-54.087
2,19.901,96.458,-7.8497
5,-8.4751,-18.5,61.546
8,43.53,-32.413,57.247
7,-28.569,24.201,-75.464
7,-40.83,14.394,-82.818
7,-50.376,22.405,-79.646
7,-33.939,13.436,-85.655
9,17.46,-66.595,-60.237
6,-29.285,-62.167,-27.35
2,28.424,90.538,-11.978
10,12.187,30.826,60.632
2,53.345,68.872,-11.704
9,19.205,-69.04,9.3708
1,-79.378,-8.1645,-16.635
4,30.252,-51.298,-49.214
6,-33.312,-62.036,-8.9348
5,-8.9042,3.9271,61.927
8,49.485,-27.949,44.483
5,-3.4538,-2.1299,64.003
3,-6.2094,30.635,-3.7672
7,-48.085,46.232,-53.035
2,10.556,103.91,-6.8776
7,-56.24,49.312,-51.531
7,-56.49,44.189,-51.404
3,-25.118,30.962,3.3148
2,44.922,79.461,-7.9555
2,65.973,50.256,-23.359
2,27.855,97.081,-15.673
2,49.038,77.638,-13.804
10,22.361,16.37,62.627
1,-90.833,13.871,-4.5042
10,11.683,-21.225,75.009
1,-100.84,7.2331,13.378
10,31.136,-19.725,53.196
3,6.676,24.57,-2.7486
5,-11.62,34.107,66.151
9,25.427,-63.776,9.8902
9,18.202,-57.666,-0.5951
2,29.93,87.383,-7.9497
7,-45.256,39.137,-70.332
10,18.443,-20.009,71.942
10,10.826,4.8779,69.314
2,50.331,69.922,-19.852
2,59.675,56.822,-17.05
8,56.498,19.817,58.881
1,-90.18,-11.928,6.0514
1,-84.425,-20.932,4.2187
5,-13.94,33.418,69.955
9,31.479,-55.624,-9.9726
10,11.41,21.664,62.76
1,-84.701,-5.2725,-15.395
6,-30.569,-51.871,-14.984
9,31.594,-64.264,5.3539
9,27.258,-54.053,-4.9781
9,17.637,-62.88,1.7762
9,-1.1363,-23.481,-58.717
8,53.61,-21.038,71.701
10,5.7914,25.109,78.835
5,-4.01,23.629,62.68
2,27.717,98.386,-15.354
8,63.434,-18.327,67.905
9,26.847,-20.037,-35.733
2,55.264,50.484,-17.045
9,31.7,-43.547,-27.657
4,11.569,-31.096,-66.169
4,3.9289,-35.827,-35.126
3,-31.545,21.611,1.5028
9,18.313,-66.174,11.963
